091346,210,001417,0004,202,000632,0001,35.00,091346,164010,072624,20,5,-5,002,00000
091846,1,1
092346,1,1
092846,3,2
093346,0,0
093846,3,1
094346,0,0
094846,1,1
095346,0,0
095846,0,0
100346,1,1
100846,2,3
101346,1,1
101846,4,1
102346,4,4
102846,5,5
103346,10,9
103846,11,14
104346,3,3
104846,5,5
105346,3,3
105846,3,3
110346,1,1
110846,3,1
111346,8,6
111846,5,5
112346,1,0
112846,1,1
113346,0,0
113846,4,4
114346,0,0
114846,0,0
115346,0,0
115846,0,0
120346,1,1
120846,0,0
121346,0,0
121846,0,0
122346,0,0
122846,0,0
123346,0,0
123846,0,0
124346,0,0
124846,0,0
125346,0,0
125846,1,1
130346,5,5
130846,2,4
131346,0,0
131846,0,0
132346,3,4
132846,8,10
133346,0,0
133846,1,1
134346,0,0
134846,6,5
135346,0,1
135846,7,7
140346,1,1
140846,6,7
141346,7,6
141846,3,2
142346,2,2
142846,2,2
143346,0,0
143846,1,1
144346,0,0
144846,0,0
145346,0,0
145846,6,6
150346,10,10
150846,5,5
151346,12,14
151846,0,0
152346,2,2
152846,18,17
153346,8,5
153846,0,0
154346,0,0
154846,0,0
155346,0,0
155846,1,1
160346,1,2
160846,3,1
161346,4,3
161846,0,0
162346,0,0
162846,0,0
163346,0,0
163846,0,0
164010,0,0
