071615,1591,024129,0006,2224,023734,0004,77.00,071615,151016,075401,20,5,-5,034,00000
072115,5,4
072615,10,15
073115,26,28
073615,20,31
074115,10,22
074615,0,0
075115,0,0
075615,5,13
080115,4,4
080615,1,1
081115,1,1
081615,8,10
082115,23,43
082615,25,38
083115,27,33
083615,40,44
084115,26,22
084615,19,28
085115,13,42
085615,21,25
090115,20,35
090615,18,28
091115,15,14
091615,20,23
092115,25,26
092615,38,38
093115,27,39
093615,31,36
094115,26,36
094615,25,37
095115,18,28
095615,11,16
100115,10,11
100615,13,15
101115,8,10
101615,28,35
102115,27,45
102615,25,29
103115,15,30
103615,15,44
104115,35,45
104615,12,20
105115,14,38
105615,14,20
110115,23,44
110615,18,42
111115,24,41
111615,26,36
112115,31,43
112615,16,18
113115,13,20
113615,8,7
114115,11,19
114615,18,30
115115,10,11
115615,1,1
120115,2,2
120615,4,6
121115,0,0
121615,13,18
122115,1,1
122615,0,0
123115,0,0
123615,14,21
124115,13,18
124615,18,32
125115,24,37
125615,18,22
130115,25,37
130615,18,18
131115,16,16
131615,24,18
132115,9,10
132615,13,10
133115,9,1
133615,20,24
134115,30,47
134615,24,39
135115,30,38
135615,22,35
140115,20,25
140615,22,24
141115,5,4
141615,11,8
142115,19,39
142615,17,17
143115,28,47
143615,26,36
144115,21,31
144615,24,31
145115,25,31
145615,20,23
150115,12,14
150615,16,24
151016,5,6
