065658,1563,034222,0008,2519,015426,0002,77.00,065658,154706,085008,20,5,-5,029,00000
070158,23,39
070658,18,34
071158,24,32
071658,22,33
072158,6,5
072658,13,14
073158,7,10
073658,1,1
074158,13,11
074658,7,18
075158,9,10
075658,2,2
080158,13,36
080658,21,21
081158,21,6
081658,18,46
082158,21,32
082658,25,44
083158,6,7
083658,3,3
084158,9,28
084658,25,42
085158,29,29
085658,32,58
090158,17,21
090658,8,11
091158,5,3
091658,7,10
092158,4,5
092658,9,5
093158,11,22
093658,33,47
094158,39,45
094658,25,49
095158,40,40
095658,28,33
100158,1,1
100658,18,18
101158,20,29
101658,25,44
102158,18,33
102658,13,22
103158,25,40
103658,17,44
104158,11,17
104658,9,11
105158,13,14
105658,23,33
110158,24,37
110658,22,34
111158,7,7
111658,16,23
112158,12,9
112658,1,1
113158,13,17
113658,7,31
114158,6,10
114658,0,0
115158,0,0
115658,0,0
120158,14,15
120658,4,5
121158,6,6
121658,1,1
122158,2,0
122658,3,4
123158,2,1
123658,2,2
124158,6,9
124658,4,6
125158,9,17
125658,11,14
130158,26,35
130658,24,43
131158,14,23
131658,14,42
132158,20,57
132658,31,51
133158,22,38
133658,34,43
134158,21,27
134658,19,33
135158,15,43
135658,18,44
140158,27,59
140658,18,24
141158,28,61
141658,19,43
142158,32,50
142658,17,46
143158,8,42
143658,19,51
144158,34,62
144658,40,44
145158,13,25
145658,13,17
150158,29,33
150658,25,37
151158,7,24
151658,15,13
152158,0,0
152658,0,0
153158,0,0
153658,0,0
154158,0,0
154658,2,2
154706,0,0
