161658,1153,014211,0005,1463,012045,0003,38.00,161658,093715,172017,20,5,-5,034,00000
162158,0,0
162658,1,1
163158,6,9
163658,6,6
164158,18,19
164658,21,23
165158,18,17
165658,3,2
170158,24,25
170658,22,28
171158,12,15
171658,22,41
172158,20,23
172658,13,8
173158,7,5
173658,2,4
174158,0,0
174658,5,5
175158,6,6
175658,7,10
180158,2,4
180658,0,0
181158,10,11
181658,14,19
182158,4,5
182658,1,1
183158,1,1
183658,5,5
184158,12,13
184658,0,0
185158,0,0
185658,8,11
190158,4,4
190658,16,27
191158,30,52
191658,6,6
192158,3,2
192658,6,9
193158,12,39
193658,17,26
194158,24,49
194658,2,1
195158,19,40
195658,9,10
200158,2,3
200658,1,1
201158,0,0
201658,1,1
202158,2,2
202658,2,2
203158,0,0
203658,4,3
204158,11,3
204658,2,5
205158,0,0
205658,0,0
210158,3,3
210658,14,18
211158,4,4
211658,2,1
212158,0,0
212658,3,3
213158,0,0
213658,0,0
214158,0,0
214658,1,1
215158,0,0
215658,0,0
220158,0,0
220658,1,1
221158,2,3
221658,0,0
222158,0,0
222658,0,0
223158,0,0
223658,5,4
224158,1,2
224658,0,0
225158,1,1
225658,2,2
230158,0,0
230658,2,2
231158,0,0
231658,0,0
232158,1,1
232658,0,0
233158,0,0
233658,0,0
234158,0,0
234658,0,0
235158,0,0
235658,0,0
000158,0,0
000658,0,0
001158,0,0
001658,0,0
002158,1,1
002658,0,0
003158,0,0
003658,0,0
004158,0,0
004658,2,1
005158,3,3
005658,3,4
010158,0,0
010658,0,0
011158,0,0
011658,1,1
012158,0,0
012658,0,0
013158,0,0
013658,3,3
014158,1,1
014658,0,0
015158,0,0
015658,3,3
020158,0,0
020658,0,0
021158,0,0
021658,0,0
022158,0,0
022658,0,0
023158,0,0
023658,0,0
024158,0,0
024658,0,0
025158,0,0
025658,0,0
030158,0,0
030658,0,0
031158,0,0
031658,0,0
032158,0,0
032658,0,0
033158,0,0
033658,0,0
034158,0,0
034658,0,0
035158,0,0
035658,0,0
040158,0,0
040658,0,0
041158,0,0
041658,0,0
042158,0,0
042658,0,0
043158,0,0
043658,0,0
044158,2,2
044658,13,14
045158,9,9
045658,20,36
050158,15,24
050658,24,37
051158,14,15
051658,24,34
052158,17,20
052658,14,14
053158,19,20
053658,4,5
054158,8,11
054658,12,18
055158,6,6
055658,5,11
060158,3,3
060658,7,8
061158,7,7
061658,24,32
062158,16,17
062658,19,18
063158,5,4
063658,2,2
064158,27,35
064658,17,18
065158,5,4
065658,9,9
070158,15,16
070658,12,17
071158,4,3
071658,3,3
072158,10,13
072658,11,10
073158,6,3
073658,2,2
074158,15,14
074658,17,20
075158,24,32
075658,24,29
080158,19,29
080658,21,29
081158,9,11
081658,10,7
082158,6,6
082658,4,3
083158,13,12
083658,0,0
084158,1,0
084658,4,4
085158,0,0
085658,1,1
090158,0,0
090658,11,18
091158,16,30
091658,11,13
092158,5,5
092658,6,10
093158,13,13
093658,11,12
093715,0,0
