081447,446,002326,0003,491,002147,0002,34.00,081447,152808,071321,20,5,-5,017,00000
081947,2,1
082447,1,1
082947,0,0
083447,8,9
083947,25,33
084447,23,25
084947,16,19
085447,11,10
085947,25,25
090447,28,37
090947,25,25
091447,1,1
091947,0,0
092447,2,2
092947,6,10
093447,15,18
093947,1,1
094447,0,0
094947,13,17
095447,0,0
095947,5,8
100447,11,11
100947,0,0
101447,0,0
101947,4,4
102447,0,0
102947,1,1
103447,3,3
103947,0,0
104447,6,8
104947,4,4
105447,4,4
105947,15,23
110447,9,8
110947,1,1
111447,25,30
111947,9,11
112447,4,4
112947,5,4
113447,17,19
113947,4,4
114447,1,1
114947,1,1
115447,4,4
115947,9,6
120447,3,3
120947,7,8
121447,6,6
121947,2,1
122447,1,0
122947,4,4
123447,2,2
123947,6,3
124447,0,0
124947,0,0
125447,3,3
125947,1,2
130447,0,0
130947,1,1
131447,1,1
131947,0,0
132447,4,3
132947,9,8
133447,0,0
133947,10,9
134447,0,0
134947,3,2
135447,4,6
135947,5,6
140447,4,3
140947,0,0
141447,0,0
141947,0,0
142447,0,0
142947,0,0
143447,0,0
143947,0,0
144447,0,0
144947,1,1
145447,2,2
145947,5,6
150447,7,8
150947,9,7
151447,0,0
151947,0,0
152447,1,2
152808,1,1
