073729,1581,015400,0004,1975,011120,0002,68.00,073729,170452,092723,20,5,-5,028,00000
074229,10,8
074729,7,9
075229,11,12
075729,2,2
080229,4,7
080729,3,4
081229,3,4
081729,8,7
082229,12,9
082729,17,17
083229,20,25
083729,18,26
084229,22,30
084729,10,7
085229,21,25
085729,11,16
090229,4,6
090729,6,10
091229,18,22
091729,10,7
092229,0,0
092729,12,14
093229,14,15
093729,12,20
094229,17,17
094729,25,33
095229,33,35
095729,7,7
100229,1,1
100729,21,11
101229,21,31
101729,15,19
102229,10,18
102729,18,23
103229,22,23
103729,15,15
104229,6,6
104729,6,7
105229,1,8
105729,13,14
110229,11,18
110729,22,31
111229,12,11
111729,3,3
112229,4,4
112729,9,10
113229,19,25
113729,21,20
114229,15,18
114729,7,9
115229,13,12
115729,6,14
120229,10,11
120729,8,10
121229,17,17
121729,29,24
122229,7,8
122729,28,26
123229,3,2
123729,23,26
124229,26,20
124729,14,24
125229,4,5
125729,21,23
130229,14,16
130729,17,16
131229,15,25
131729,11,12
132229,6,8
132729,0,0
133229,5,5
133729,3,3
134229,4,4
134729,0,0
135229,13,12
135729,16,16
140229,26,28
140729,21,30
141229,9,18
141729,26,34
142229,22,35
142729,37,51
143229,27,63
143729,25,42
144229,26,33
144729,9,14
145229,28,38
145729,22,24
150229,26,35
150729,35,62
151229,26,35
151729,25,36
152229,23,33
152729,12,13
153229,12,12
153729,8,10
154229,7,8
154729,4,4
155229,16,21
155729,10,11
160229,9,11
160729,1,1
161229,13,15
161729,21,20
162229,8,10
162729,5,5
163229,2,2
163729,7,7
164229,4,2
164729,16,13
165229,33,43
165729,25,47
170229,28,39
170452,5,12
