122929,1565,033714,0008,2351,023020,0003,69.00,122929,210530,083601,20,5,-5,033,00000
123429,13,19
123929,14,22
124429,4,7
124929,6,18
125429,12,24
125929,16,35
130429,6,6
130929,6,6
131429,12,16
131929,8,12
132429,14,31
132929,20,54
133429,22,35
133929,17,21
134429,33,49
134929,29,44
135429,27,34
135929,23,54
140429,21,33
140929,22,30
141429,24,50
141929,18,34
142429,26,41
142929,28,35
143429,11,15
143929,32,49
144429,29,36
144929,24,29
145429,26,53
145929,21,30
150429,25,50
150929,16,23
151429,12,12
151929,15,15
152429,8,8
152929,1,1
153429,9,10
153929,28,46
154429,30,41
154929,31,39
155429,12,17
155929,23,26
160429,34,38
160929,28,46
161429,28,35
161929,6,6
162429,11,12
162929,15,13
163429,22,36
163929,17,14
164429,1,1
164929,5,3
165429,14,6
165929,11,5
170429,13,7
170929,10,6
171429,9,5
171929,21,22
172429,15,14
172929,33,47
173429,27,36
173929,21,31
174429,17,20
174929,27,39
175429,6,6
175929,0,0
180429,1,1
180929,0,0
181429,3,4
181929,0,0
182429,2,3
182929,12,13
183429,23,36
183929,19,35
184429,22,53
184929,35,41
185429,22,40
185929,13,41
190429,20,41
190929,11,17
191429,15,33
191929,18,40
192429,26,38
192929,11,33
193429,22,43
193929,24,28
194429,21,32
194929,26,35
195429,15,18
195929,17,29
200429,7,9
200929,9,10
201429,0,0
201929,0,0
202429,0,0
202929,0,0
203429,0,0
203929,0,0
204429,0,0
204929,0,0
205429,0,0
205929,2,14
210429,4,6
210530,0,0
