094601,1094,023532,0008,876,042023,0017,71.00,094601,180226,081625,20,5,-5,000,00000
095101,9,6
095601,15,10
100101,14,5
100601,15,12
101101,15,12
101601,11,11
102101,14,13
102601,22,19
103101,16,11
103601,19,17
104101,9,10
104601,3,6
105101,11,10
105601,11,19
110101,27,16
110601,19,10
111101,26,16
111601,17,21
112101,23,15
112601,24,17
113101,15,10
113601,10,3
114101,11,8
114601,1,1
115101,3,2
115601,2,2
120101,15,7
120601,21,12
121101,31,26
121601,21,14
122101,23,18
122601,16,8
123101,17,9
123601,14,13
124101,6,3
124601,12,10
125101,9,6
125601,15,5
130101,14,11
130601,4,4
131101,7,8
131601,3,2
132101,2,2
132601,1,1
133101,7,7
133601,0,0
134101,0,0
134601,0,0
135101,0,0
135601,0,0
140101,0,0
140601,0,0
141101,5,5
141601,10,9
142101,3,3
142601,5,5
143101,4,4
143601,3,3
144101,28,18
144601,16,12
145101,7,7
145601,0,0
150101,17,13
150601,28,17
151101,20,16
151601,5,15
152101,12,13
152601,7,10
153101,10,6
153601,12,5
154101,1,1
154601,3,1
155101,7,5
155601,11,6
160101,5,5
160601,10,8
161101,0,0
161601,6,7
162101,0,0
162601,0,0
163101,8,5
163601,23,22
164101,24,34
164601,42,34
165101,11,8
165601,17,19
170101,20,20
170601,2,1
171101,2,2
171601,11,12
172101,24,21
172601,9,5
173101,8,5
173601,16,11
174101,12,8
174601,0,0
175101,0,0
175601,16,13
180101,12,11
180226,2,3
