092913,888,012625,0005,709,010426,0005,71.00,092913,180409,083456,20,5,-5,000,00000
093413,19,9
093913,6,8
094413,0,0
094913,2,0
095413,20,13
095913,12,10
100413,13,6
100913,18,8
101413,19,7
101913,28,9
102413,26,9
102913,20,9
103413,20,11
103913,1,0
104413,16,10
104913,14,10
105413,25,17
105913,15,11
110413,4,5
110913,3,3
111413,1,0
111913,11,5
112413,11,4
112913,13,7
113413,11,8
113913,12,9
114413,0,0
114913,4,1
115413,8,5
115913,4,6
120413,10,9
120913,19,15
121413,12,14
121913,25,16
122413,22,23
122913,16,26
123413,16,13
123913,3,3
124413,0,0
124913,0,0
125413,8,5
125913,10,12
130413,8,5
130913,20,13
131413,0,0
131913,0,0
132413,0,0
132913,0,0
133413,0,0
133913,0,0
134413,3,1
134913,4,2
135413,17,16
135913,18,19
140413,13,19
140913,22,28
141413,17,13
141913,9,5
142413,20,20
142913,25,22
143413,11,11
143913,25,14
144413,29,31
144913,18,18
145413,19,20
145913,17,17
150413,11,12
150913,8,5
151413,29,37
151913,8,9
152413,7,7
152913,4,3
153413,20,20
153913,0,0
154413,0,0
154913,0,0
155413,0,0
155913,0,0
160413,0,0
160913,0,0
161413,0,0
161913,0,0
162413,0,0
162913,0,0
163413,0,0
163913,0,0
164413,0,0
164913,0,0
165413,0,0
165913,0,0
170413,0,0
170913,0,0
171413,0,0
171913,0,0
172413,0,0
172913,0,0
173413,0,0
173913,0,0
174413,0,0
174913,0,0
175413,0,0
175913,0,0
180409,9,6
