115441,401,002618,0003,397,001604,0002,36.00,115441,180439,060958,20,5,-5,002,00000
115941,5,6
120441,9,9
120941,16,18
121441,21,17
121941,18,13
122441,10,9
122941,3,3
123441,20,21
123941,17,14
124441,9,8
124941,11,13
125441,16,11
125941,0,0
130441,1,1
130941,3,5
131441,0,0
131941,3,3
132441,1,2
132941,0,0
133441,4,3
133941,0,1
134441,1,1
134941,3,7
135441,4,3
135941,4,6
140441,0,0
140941,8,12
141441,18,19
141941,10,9
142441,4,5
142941,6,7
143441,2,2
143941,0,0
144441,6,6
144941,0,0
145441,2,4
145941,1,1
150441,0,0
150941,0,0
151441,2,1
151941,0,0
152441,1,1
152941,3,2
153441,6,3
153941,8,6
154441,2,2
154941,16,15
155441,8,14
155941,17,16
160441,1,1
160941,7,7
161441,0,0
161941,6,6
162441,4,5
162941,1,1
163441,0,0
163941,2,2
164441,10,0
164941,0,0
165441,5,4
165941,2,2
170441,3,3
170941,4,3
171441,0,0
171941,3,2
172441,4,4
172941,3,4
173441,4,6
173941,6,6
174441,19,23
174941,1,1
175441,11,11
175941,6,7
180439,0,0
