111115,1068,015833,0006,978,011010,0004,71.00,111115,195905,084750,20,5,-5,000,00000
111615,6,8
112115,6,5
112615,20,16
113115,19,17
113615,12,7
114115,4,0
114615,19,11
115115,9,5
115615,18,14
120115,15,8
120615,12,9
121115,7,3
121615,12,5
122115,23,15
122615,12,6
123115,15,8
123615,9,8
124115,19,11
124615,16,10
125115,3,1
125615,0,0
130115,0,0
130615,0,0
131115,0,0
131615,9,6
132115,2,1
132615,6,1
133115,17,14
133615,11,6
134115,7,3
134615,1,1
135115,0,0
135615,0,0
140115,0,0
140615,7,4
141115,0,0
141615,0,0
142115,0,0
142615,9,7
143115,0,0
143615,0,0
144115,0,0
144615,6,0
145115,12,6
145615,13,13
150115,14,22
150615,8,6
151115,7,6
151615,4,0
152115,5,0
152615,8,1
153115,4,2
153615,8,3
154115,6,2
154615,7,2
155115,18,17
155615,11,8
160115,9,8
160615,6,7
161115,7,3
161615,0,0
162115,4,4
162615,23,34
163115,7,5
163615,16,12
164115,14,17
164615,19,42
165115,27,19
165615,8,6
170115,5,3
170615,16,13
171115,11,8
171615,7,3
172115,10,8
172615,3,4
173115,3,4
173615,1,1
174115,19,21
174615,26,31
175115,21,21
175615,9,13
180115,7,12
180615,29,27
181115,25,28
181615,13,36
182115,21,21
182615,24,24
183115,11,6
183615,14,13
184115,11,10
184615,6,5
185115,17,18
185615,19,32
190115,19,21
190615,9,11
191115,7,6
191615,8,18
192115,18,31
192615,20,20
193115,4,3
193615,10,11
194115,12,10
194615,5,0
195115,8,7
195615,16,16
195905,8,7
