091102,580,014258,0010,666,013844,0008,72.00,091102,153909,062807,20,5,-5,014,00000
091602,0,0
092102,17,21
092602,27,22
093102,20,28
093602,14,22
094102,11,18
094602,9,10
095102,19,27
095602,17,22
100102,15,13
100602,2,2
101102,2,2
101602,3,13
102102,5,5
102602,10,10
103102,4,4
103602,8,6
104102,3,4
104602,14,12
105102,10,11
105602,3,3
110102,2,2
110602,6,11
111102,13,14
111602,6,17
112102,10,15
112602,13,16
113102,17,25
113602,4,4
114102,8,10
114602,3,1
115102,4,3
115602,3,3
120102,2,2
120602,0,0
121102,0,0
121602,0,0
122102,0,0
122602,0,0
123102,0,0
123602,0,0
124102,0,0
124602,0,0
125102,0,0
125602,0,0
130102,0,0
130602,5,11
131102,3,6
131602,4,4
132102,6,6
132602,17,16
133102,17,17
133602,13,12
134102,20,21
134602,15,15
135102,14,14
135602,6,7
140102,4,5
140602,9,12
141102,14,15
141602,15,16
142102,4,4
142602,6,6
143102,12,11
143602,17,16
144102,9,10
144602,0,0
145102,8,6
145602,16,15
150102,6,8
150602,0,0
151102,1,1
151602,11,10
152102,8,8
152602,7,8
153102,5,4
153602,0,0
153909,4,4
