084553,292,021208,0027,260,003119,0007,48.00,084553,142248,053655,20,5,-5,000,00000
085053,15,8
085553,4,2
090053,4,4
090553,0,0
091053,2,1
091553,0,0
092053,4,3
092553,7,4
093053,13,9
093553,9,4
094053,0,0
094553,0,0
095053,0,0
095553,1,0
100053,0,0
100553,2,1
101053,20,28
101553,15,13
102053,14,31
102553,22,22
103053,20,14
103553,0,0
104053,5,4
104553,7,3
105053,1,1
105553,0,0
110053,2,1
110553,0,0
111053,0,1
111553,3,2
112053,0,0
112553,0,0
113053,0,0
113553,3,2
114053,0,0
114553,10,3
115053,6,2
115553,1,1
120053,0,0
120553,17,10
121053,6,3
121553,0,0
122053,0,0
122553,0,0
123053,0,0
123553,0,0
124053,0,0
124553,0,0
125053,0,0
125553,0,0
130053,3,2
130553,19,13
131053,26,32
131553,3,2
132053,0,0
132553,0,0
133053,0,0
133553,0,0
134053,0,0
134553,0,0
135053,0,0
135553,0,0
140053,5,8
140553,12,17
141053,1,1
141553,3,2
142053,3,2
142248,4,4
