105323,81,000436,0003,84,000637,0004,34.00,105323,183005,073642,20,5,-5
105823,2,2
110323,0,0
110823,0,0
111323,1,1
111823,1,1
112323,0,0
112823,0,0
113323,0,0
113823,12,13
114323,0,0
114823,7,10
115323,14,13
115823,5,5
120323,4,4
120823,0,0
121323,0,0
121823,0,0
122323,0,0
122823,0,0
123323,0,0
123823,0,0
124323,0,0
124823,1,1
125323,1,1
125823,0,0
130323,6,6
130823,6,6
131323,0,0
131823,0,0
132323,0,0
132823,0,0
133323,0,0
133823,0,0
134323,0,0
134823,4,4
135323,9,9
135823,0,0
140323,0,0
140823,0,0
141323,0,0
141823,0,0
142323,0,0
142823,0,0
143323,0,0
143823,0,0
144323,0,0
144823,0,0
145323,1,1
145823,1,1
150323,0,0
150823,0,0
151323,0,0
151823,0,0
152323,0,0
152823,0,0
153323,0,0
153823,0,0
154323,0,0
154823,0,0
155323,0,0
155823,0,0
160323,0,0
160823,0,0
161323,0,0
161823,0,0
162323,0,0
162823,0,0
163323,0,0
163823,0,0
164323,0,0
164823,0,0
165323,2,2
165823,3,3
170323,0,0
170823,0,0
171323,0,0
171823,0,0
172323,0,0
172823,0,0
173323,0,0
173823,0,0
174323,0,0
174823,0,0
175323,0,0
175823,0,0
180323,0,0
180823,0,0
181323,0,0
181823,0,0
182323,0,0
182823,1,1
183005,0,0
