171708,481,094015,0112,585,092200,0057,63.00,171708,080602,144854,20,5,-5,2,3
172208,0,0
172708,3,4
173208,1,1
173708,3,3
174208,1,2
174708,0,0
175208,0,0
175708,7,9
180208,17,19
180708,2,1
181208,1,1
181708,11,18
182208,16,21
182708,5,5
183208,3,3
183708,0,0
184208,4,3
184708,1,0
185208,4,3
185708,0,1
190208,11,9
190708,0,0
191208,11,12
191708,7,9
192208,20,14
192708,11,13
193208,14,13
193708,3,3
194208,3,3
194708,0,0
195208,0,0
195708,1,2
200208,4,4
200708,0,0
201208,5,9
201708,0,0
202208,0,0
202708,1,1
203208,0,0
203708,0,0
204208,0,0
204708,0,0
205208,0,0
205708,0,0
210208,0,0
210708,0,0
211208,0,0
211708,0,0
212208,0,0
212708,0,0
213208,7,5
213708,4,2
214208,10,8
214708,0,0
215208,0,0
215708,0,0
220208,0,0
220708,0,0
221208,0,0
221708,0,0
222208,0,0
222708,0,0
223208,0,0
223708,0,0
224208,0,0
224708,0,0
225208,0,0
225708,0,0
230208,0,0
230708,0,0
231208,0,0
231708,0,0
232208,0,0
232708,0,0
233208,0,0
233708,0,0
234208,0,0
234708,6,8
235208,0,0
235708,0,0
000208,0,0
000708,0,0
001208,7,7
001708,7,10
002208,22,28
002708,24,32
003208,17,19
003708,2,4
004208,0,0
004708,0,0
005208,0,0
005708,0,0
010208,0,0
010708,0,0
011208,0,0
011708,0,0
012208,0,0
012708,0,0
013208,0,0
013708,0,0
014208,0,0
014708,0,0
015208,0,0
015708,0,0
020208,0,0
020708,0,0
021208,0,0
021708,0,0
022208,0,0
022708,0,0
023208,0,0
023708,0,0
024208,2,2
024708,4,4
025208,12,11
025708,0,0
030208,0,0
030708,0,0
031208,0,0
031708,0,0
032208,0,0
032708,0,0
033208,0,0
033708,0,0
034208,0,0
034708,0,0
035208,0,0
035708,0,0
040208,0,0
040708,0,0
041208,0,0
041708,0,0
042208,0,0
042708,0,0
043208,0,0
043708,0,0
044208,0,0
044708,0,0
045208,0,0
045708,0,0
050208,0,0
050708,0,0
051208,0,0
051708,0,0
052208,0,0
052708,2,2
053208,11,17
053708,16,18
054208,16,21
054708,10,12
055208,7,8
055708,0,0
060208,0,0
060708,0,0
061208,4,39
061708,17,22
062208,18,16
062708,24,26
063208,13,17
063708,10,11
064208,7,5
064708,0,0
065208,0,0
065708,0,0
070208,0,0
070708,0,0
071208,0,0
071708,0,0
072208,0,0
072708,0,0
073208,0,0
073708,0,0
074208,0,0
074708,3,4
075208,11,11
075708,11,12
080208,3,7
080602,4,11
