08:28:00,96
08:29:00,89
08:30:00,96
08:31:00,102
08:32:00,98
08:33:00,96
08:34:00,94
08:35:00,92
08:36:00,92
08:37:00,91
08:38:00,92
08:39:00,93
08:40:00,94
08:41:00,93
08:42:00,89
08:43:00,96
08:44:00,96
08:45:00,89
08:46:00,99
08:47:00,97
08:48:00,97
08:49:00,96
08:50:00,109
08:51:00,110
08:52:00,104
08:53:00,96
08:54:00,105
08:55:00,96
08:56:00,97
08:57:00,123
08:58:00,123
08:59:00,116
09:00:00,106
09:01:00,96
09:02:00,97
09:03:00,108
09:04:00,108
09:05:00,109
09:06:00,97
09:07:00,85
09:08:00,85
09:09:00,67
09:10:00,100
09:11:00,100
09:12:00,103
09:13:00,101
09:14:00,89
09:15:00,91
09:16:00,98
09:17:00,92
09:18:00,78
09:19:00,71
09:20:00,68
09:21:00,69
09:22:00,75
09:23:00,85
09:24:00,92
