08:24:00,70
08:25:00,82
08:26:00,80
08:27:00,75
08:28:00,70
08:29:00,73
08:30:00,80
08:31:00,80
08:32:00,86
08:33:00,93
08:34:00,106
08:35:00,101
08:36:00,95
08:37:00,105
08:38:00,112
08:39:00,117
08:40:00,117
08:41:00,110
08:42:00,108
08:43:00,103
08:44:00,87
08:45:00,81
08:46:00,87
08:47:00,92
08:48:00,91
08:49:00,88
08:50:00,98
08:51:00,102
08:52:00,106
08:53:00,99
08:54:00,101
08:55:00,112
08:56:00,115
08:57:00,118
08:58:00,105
08:59:00,104
09:00:00,106
09:01:00,98
09:02:00,99
09:03:00,83
09:04:00,77
09:05:00,78
09:06:00,78
09:07:00,76
09:08:00,77
09:09:00,75
09:10:00,80
09:11:00,73
09:12:00,76
09:13:00,73
09:14:00,79
09:15:00,75
09:16:00,78
09:17:00,80
09:18:00,86
09:19:00,86
09:20:00,101
09:21:00,118
09:22:00,99
09:23:00,93
09:24:00,84
09:25:00,84
09:26:00,85
09:27:00,84
09:28:00,82
09:29:00,80
09:30:00,78
09:31:00,75
09:32:00,82
09:33:00,86
09:34:00,84
09:35:00,80
09:36:00,80
09:37:00,80
09:38:00,81
09:39:00,78
09:40:00,76
09:41:00,76
09:43:00,80
09:44:00,83
09:45:00,82
09:46:00,78
09:47:00,80
09:48:00,77
09:49:00,78
09:50:00,79
09:51:00,74
09:52:00,73
09:53:00,76
09:54:00,82
09:55:00,85
09:56:00,80
09:57:00,76
09:58:00,82
09:59:00,83
10:00:00,94
10:01:00,106
10:02:00,82
10:03:00,76
10:04:00,76
10:05:00,82
10:06:00,86
10:07:00,83
10:08:00,78
10:09:00,76
10:10:00,77
10:11:00,84
10:12:00,80
10:13:00,77
10:14:00,77
10:15:00,79
10:16:00,75
10:17:00,78
10:18:00,76
10:19:00,75
10:20:00,76
10:21:00,76
10:22:00,79
10:23:00,74
10:24:00,73
10:25:00,75
10:26:00,76
10:27:00,76
10:28:00,78
10:29:00,81
10:30:00,79
10:31:00,82
10:32:00,79
10:33:00,75
10:34:00,73
10:35:00,73
10:36:00,79
10:37:00,89
10:38:00,94
10:39:00,91
10:40:00,87
10:41:00,86
10:42:00,89
10:43:00,81
10:44:00,80
10:48:00,93
10:49:00,86
10:50:00,83
10:51:00,82
10:52:00,76
10:53:00,80
10:54:00,84
10:55:00,86
10:56:00,77
10:57:00,81
10:58:00,75
10:59:00,74
11:00:00,73
11:01:00,81
11:02:00,76
11:03:00,71
11:04:00,70
11:05:00,74
11:06:00,71
11:07:00,71
11:08:00,71
11:09:00,81
11:10:00,84
11:11:00,77
11:12:00,79
11:13:00,79
11:14:00,83
11:15:00,76
11:16:00,73
11:17:00,74
11:18:00,73
11:19:00,77
11:20:00,77
11:21:00,70
11:22:00,73
11:23:00,72
11:24:00,71
11:25:00,78
11:26:00,74
11:27:00,70
11:28:00,69
11:29:00,74
11:30:00,74
11:31:00,75
11:32:00,75
11:33:00,80
11:34:00,77
11:35:00,93
11:36:00,93
11:37:00,90
11:38:00,90
11:39:00,85
11:40:00,83
11:41:00,90
11:42:00,88
11:43:00,85
11:44:00,87
11:45:00,80
11:46:00,90
11:47:00,103
11:48:00,107
11:49:00,101
11:50:00,109
11:51:00,96
11:52:00,100
11:53:00,94
11:54:00,98
11:55:00,98
11:56:00,93
11:57:00,97
11:58:00,103
11:59:00,99
12:00:00,98
12:01:00,103
12:02:00,105
12:03:00,99
12:04:00,96
12:05:00,85
12:06:00,76
12:07:00,73
12:08:00,73
12:09:00,73
12:10:00,71
12:11:00,76
12:12:00,72
12:13:00,73
12:14:00,70
12:15:00,73
12:16:00,72
12:17:00,73
12:18:00,72
12:19:00,73
12:20:00,72
12:21:00,71
12:22:00,74
12:23:00,73
12:24:00,73
12:25:00,76
12:26:00,74
12:27:00,73
12:28:00,73
12:29:00,74
12:30:00,72
12:31:00,73
12:32:00,72
12:33:00,71
12:34:00,71
12:35:00,70
12:36:00,72
12:37:00,74
12:38:00,72
12:39:00,77
12:40:00,73
12:42:00,71
12:43:00,71
12:44:00,73
12:45:00,76
12:46:00,87
12:47:00,84
12:48:00,84
12:49:00,70
12:50:00,64
12:51:00,67
12:52:00,79
12:53:00,91
12:54:00,94
12:55:00,90
12:56:00,89
12:57:00,94
12:58:00,96
12:59:00,90
13:00:00,97
13:01:00,100
13:02:00,97
13:03:00,87
13:04:00,85
13:05:00,97
13:06:00,94
13:07:00,91
13:08:00,75
13:09:00,74
13:10:00,80
13:11:00,82
13:12:00,81
13:13:00,77
13:14:00,76
13:15:00,77
13:16:00,76
13:17:00,75
13:18:00,77
13:19:00,81
13:20:00,81
13:21:00,76
13:22:00,81
13:23:00,76
13:24:00,73
13:25:00,80
13:26:00,77
13:27:00,78
13:28:00,77
13:29:00,76
13:30:00,74
13:31:00,75
13:32:00,83
13:33:00,80
13:34:00,83
13:35:00,84
13:36:00,74
13:37:00,75
13:38:00,81
13:39:00,81
13:40:00,75
13:41:00,76
13:42:00,80
13:43:00,79
13:44:00,83
13:45:00,84
13:46:00,87
13:47:00,97
13:48:00,102
13:49:00,96
13:50:00,100
13:51:00,105
13:52:00,97
13:53:00,93
13:54:00,78
13:55:00,77
13:56:00,83
13:57:00,74
13:58:00,75
13:59:00,80
14:00:00,80
14:01:00,77
14:02:00,74
14:03:00,78
14:04:00,76
14:05:00,75
14:06:00,82
14:07:00,83
14:08:00,78
14:09:00,74
14:10:00,75
14:11:00,76
14:12:00,75
14:13:00,81
14:14:00,80
14:15:00,78
14:16:00,77
14:17:00,77
14:18:00,76
14:19:00,70
14:20:00,73
14:21:00,75
14:22:00,73
14:23:00,71
14:24:00,73
14:25:00,68
14:26:00,69
14:27:00,70
14:28:00,69
14:29:00,76
14:30:00,73
14:31:00,72
14:32:00,72
14:33:00,69
14:34:00,72
14:35:00,74
14:36:00,72
14:37:00,71
14:38:00,70
14:39:00,69
14:40:00,73
14:41:00,72
14:42:00,65
14:43:00,74
14:44:00,81
14:45:00,83
14:46:00,87
14:47:00,100
14:48:00,105
14:49:00,99
14:50:00,96
14:51:00,99
14:52:00,99
14:53:00,96
14:54:00,98
14:55:00,93
14:56:00,88
14:57:00,85
14:58:00,72
14:59:00,75
15:00:00,81
15:01:00,77
15:02:00,73
15:03:00,73
15:04:00,72
15:05:00,75
15:06:00,83
15:07:00,85
15:08:00,77
15:09:00,75
15:10:00,74
15:11:00,76
15:12:00,90
15:13:00,91
15:14:00,89
15:15:00,91
15:16:00,93
15:17:00,85
15:18:00,81
15:19:00,85
15:20:00,90
15:21:00,83
15:22:00,84
15:23:00,83
15:24:00,82
15:25:00,83
15:26:00,80
15:27:00,79
15:28:00,81
15:29:00,79
15:30:00,81
15:31:00,77
15:32:00,74
15:33:00,72
15:34:00,74
15:35:00,75
15:36:00,76
15:37:00,82
15:38:00,85
15:39:00,85
15:40:00,86
15:41:00,88
15:42:00,90
15:43:00,73
15:44:00,72
15:45:00,76
15:46:00,76
15:47:00,77
15:48:00,76
15:49:00,76
15:50:00,77
15:51:00,77
15:52:00,75
15:53:00,76
15:54:00,77
15:55:00,76
15:56:00,75
15:57:00,75
15:58:00,77
15:59:00,78
16:00:00,81
16:01:00,78
16:02:00,76
16:03:00,78
16:04:00,73
16:05:00,72
16:06:00,72
16:07:00,75
16:08:00,75
16:09:00,75
16:10:00,74
16:11:00,71
16:12:00,75
16:13:00,75
16:14:00,75
16:15:00,72
16:16:00,77
16:17:00,76
16:18:00,73
16:19:00,73
16:20:00,74
16:21:00,76
16:22:00,74
16:23:00,72
16:24:00,74
16:25:00,72
16:26:00,70
16:27:00,71
16:28:00,69
16:29:00,71
16:30:00,71
16:31:00,70
16:32:00,75
16:33:00,71
16:34:00,70
16:35:00,70
16:36:00,74
16:37:00,72
16:38:00,72
16:39:00,74
16:40:00,76
16:41:00,72
16:42:00,81
16:43:00,74
16:44:00,73
16:45:00,72
16:46:00,76
16:47:00,76
16:48:00,92
16:49:00,94
16:50:00,94
16:51:00,97
16:52:00,91
16:53:00,94
16:54:00,90
16:55:00,93
16:56:00,96
16:57:00,92
17:00:00,79
17:01:00,77
17:02:00,78
17:03:00,80
17:04:00,86
17:05:00,80
17:06:00,79
17:07:00,80
17:08:00,81
17:09:00,84
17:10:00,89
17:11:00,83
17:12:00,83
17:13:00,84
17:14:00,81
17:15:00,84
17:16:00,77
17:17:00,82
17:18:00,84
17:19:00,80
17:20:00,78
17:21:00,78
17:22:00,78
17:23:00,77
17:24:00,76
17:25:00,78
17:26:00,78
17:27:00,76
17:28:00,76
17:29:00,76
17:30:00,75
17:31:00,80
17:32:00,78
17:33:00,77
17:34:00,74
17:35:00,74
17:36:00,75
17:37:00,74
17:38:00,75
17:39:00,76
17:40:00,78
17:41:00,79
17:42:00,78
17:43:00,79
17:44:00,80
17:45:00,84
17:46:00,80
17:47:00,79
17:48:00,77
17:49:00,77
17:50:00,76
17:51:00,77
17:52:00,78
17:53:00,77
17:54:00,80
17:55:00,80
17:56:00,79
17:57:00,81
17:58:00,82
17:59:00,82
18:00:00,82
18:01:00,85
18:02:00,82
18:03:00,82
18:04:00,84
18:05:00,83
18:06:00,87
18:07:00,85
18:08:00,77
18:09:00,79
18:10:00,84
18:11:00,86
18:12:00,80
18:13:00,80
18:14:00,79
18:15:00,81
18:16:00,80
18:17:00,81
18:18:00,80
18:19:00,77
18:20:00,82
18:21:00,81
18:22:00,78
18:23:00,76
18:24:00,81
18:25:00,86
18:26:00,95
18:27:00,85
18:28:00,86
18:29:00,85
18:30:00,89
18:31:00,90
18:35:00,70
